,TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
1999,2023-08-08T00:41:14Z,23.04,63.02,10,0,24.07,101.67,0.0,403.0,,,
2000,2023-08-08T00:42:14Z,23.01,63.05,10,0,24.86,101.66,0.0,403.0,4.0,4.0,4.0
2001,2023-08-08T00:43:14Z,23.02,63.09,10,0,23.77,101.66,0.0,400.0,,,
2002,2023-08-08T00:44:14Z,23.04,63.04,10,0,25.19,101.66,0.0,406.0,,,
2003,2023-08-08T00:45:14Z,23.02,63.09,10,0,25.22,101.66,0.0,406.0,,,
2004,2023-08-08T00:46:14Z,23.02,63.07,10,0,32.77,101.66,0.0,406.0,,,
2005,2023-08-08T00:47:14Z,23.0,63.04,10,0,24.23,101.66,1.0,409.0,4.0,4.0,4.0
2006,2023-08-08T00:48:14Z,23.02,63.07,10,0,26.06,101.66,0.0,400.0,,,
2007,2023-08-08T00:49:14Z,23.02,63.04,10,0,26.26,101.65,0.0,400.0,,,
2008,2023-08-08T00:50:14Z,23.0,63.03,10,0,24.35,101.66,0.0,406.0,,,
2009,2023-08-08T00:51:14Z,22.98,63.06,10,0,27.02,101.66,0.0,406.0,,,
2010,2023-08-08T00:52:14Z,23.01,63.05,10,0,24.15,101.65,0.0,406.0,6.0,7.0,7.0
2011,2023-08-08T00:53:14Z,23.0,63.05,10,0,24.11,101.65,0.0,400.0,,,
2012,2023-08-08T00:54:14Z,22.98,63.07,10,0,23.86,101.66,0.0,403.0,,,
2013,2023-08-08T00:55:14Z,22.97,63.06,10,0,23.72,101.66,0.0,403.0,,,
2014,2023-08-08T00:56:14Z,22.98,63.09,10,0,24.03,101.66,1.0,409.0,,,
2015,2023-08-08T00:57:14Z,22.97,63.04,10,0,21.71,101.65,1.0,409.0,3.0,3.0,3.0
2016,2023-08-08T00:58:14Z,22.97,63.08,10,0,21.85,101.65,0.0,400.0,,,
2017,2023-08-08T00:59:14Z,23.0,63.05,10,0,30.77,101.65,0.0,400.0,,,
2018,2023-08-08T01:00:14Z,22.97,63.05,10,0,29.2,101.65,0.0,400.0,,,
2019,2023-08-08T01:01:14Z,22.95,63.08,10,0,23.59,101.65,1.0,409.0,,,
2020,2023-08-08T01:02:14Z,22.94,63.04,10,0,25.29,101.66,1.0,409.0,5.0,5.0,5.0
2021,2023-08-08T01:03:14Z,22.95,63.08,10,0,23.25,101.65,0.0,403.0,,,
2022,2023-08-08T01:04:14Z,22.97,63.06,10,0,24.46,101.65,0.0,400.0,,,
2023,2023-08-08T01:05:14Z,22.91,63.1,10,0,23.63,101.65,0.0,405.0,,,
2024,2023-08-08T01:06:14Z,22.95,63.08,10,0,27.08,101.65,0.0,405.0,,,
2025,2023-08-08T01:07:14Z,22.95,63.04,10,0,21.02,101.65,1.0,408.0,10.0,13.0,13.0
2026,2023-08-08T01:08:14Z,22.95,63.1,9,0,25.32,101.65,1.0,408.0,,,
